11.799,9.971,9.839
11.524,9.953,-9.998
-8.198,9.897,9.985
11.800,-9.775,9.787
11.725,-9.999,-9.822
-8.065,10.000,-9.863
-8.145,-10.000,9.606
-8.121,-9.868,-10.000
6.902,-5.105,-3.146
3.509,6.753,10.021
2.039,7.040,10.021
4.870,6.254,10.035
5.409,5.945,10.069
6.525,5.099,10.053
-1.023,6.359,10.038
0.269,6.839,10.042
0.830,6.987,10.021
8.048,3.023,10.001
8.315,2.417,10.002
7.442,4.096,10.000
-2.722,5.273,10.014
-2.238,5.650,10.014
-3.587,4.551,10.007
8.728,1.106,10.001
-4.247,3.612,10.000
8.822,-0.195,10.001
-4.901,1.738,10.000
-4.714,2.378,10.000
-5.143,0.452,10.005
8.582,-1.579,10.001
-5.167,-0.756,10.005
8.180,-2.836,10.003
7.524,-3.966,10.003
-4.487,-2.937,10.068
-4.195,-3.496,10.056
-4.957,-1.848,10.040
6.716,-4.973,10.048
5.877,-5.663,10.089
-3.431,-4.600,10.038
4.272,-6.492,10.072
4.837,-6.249,10.077
3.052,-6.868,10.033
-2.417,-5.550,10.025
-1.126,-6.320,10.023
0.204,-6.788,10.042
0.785,-6.891,10.058
1.881,-6.998,10.037
11.800,9.937,4.709
11.800,9.971,3.670
11.792,9.958,5.682
11.783,9.988,2.374
11.767,9.994,1.685
11.777,9.999,6.990
11.748,9.999,0.137
11.780,9.990,8.450
11.790,9.981,9.144
11.773,9.937,-1.410
11.089,9.985,9.915
11.799,9.395,9.896
11.800,9.930,-2.690
11.766,9.992,-4.097
9.619,9.999,9.920
11.750,8.040,9.977
7.553,9.999,9.946
8.206,9.999,9.897
11.773,4.771,9.984
11.724,6.427,9.999
11.721,9.999,-5.614
6.134,9.976,9.997
4.715,9.976,9.999
11.800,3.435,9.912
11.723,9.999,-6.933
11.765,9.999,-8.168
11.659,9.976,-9.393
3.421,9.971,9.999
2.133,9.930,9.999
1.485,9.917,9.999
11.769,2.311,9.928
0.313,9.951,9.927
11.729,1.170,9.999
11.760,0.109,9.958
11.630,8.589,-9.999
11.577,9.271,-9.998
10.831,9.976,-9.970
11.793,-1.014,9.943
11.786,-1.606,9.971
11.800,6.216,-9.977
11.741,7.367,-9.992
9.564,10.000,-9.959
-0.924,9.999,9.889
8.419,10.000,-9.951
-2.788,9.999,9.972
-2.212,9.999,9.948
11.783,-2.829,9.999
11.732,3.290,-9.999
11.762,4.860,-9.984
7.263,9.976,-9.962
-3.919,9.999,9.981
-5.155,9.999,9.932
11.794,-4.220,9.945
11.760,1.827,-9.998
11.780,1.186,-9.996
6.136,9.976,-9.992
-6.426,9.974,9.919
-7.017,9.948,9.941
-7.607,9.922,9.963
11.800,-6.966,9.958
11.800,-5.719,9.919
4.243,9.964,-9.995
4.918,9.982,-9.990
2.964,9.943,-9.999
11.800,-8.128,9.933
11.800,0.011,-9.965
-8.185,9.329,9.993
-8.199,9.879,9.338
11.800,-9.278,9.843
11.797,-1.143,-9.967
-0.433,9.922,-9.994
1.052,9.980,-9.992
1.705,9.960,-9.996
-8.171,6.992,9.969
-8.185,8.191,9.969
-8.152,10.000,6.991
-8.148,10.000,6.329
-8.177,9.930,8.172
11.797,-2.527,-9.951
11.800,-3.881,-9.949
11.800,-9.814,9.111
11.088,-9.820,9.893
-1.767,9.922,-9.977
-8.158,4.383,9.992
-8.117,3.719,9.996
-8.171,5.706,9.994
-8.190,9.999,3.969
-8.163,10.000,5.087
11.799,-9.976,6.249
11.800,-9.903,7.701
8.656,-9.965,9.938
9.865,-9.898,10.000
11.766,-5.056,-9.998
11.726,-6.228,-9.999
11.720,-6.815,-9.999
-3.000,9.970,-9.977
-8.138,2.342,9.988
11.757,-8.105,-9.978
-4.561,9.970,-9.978
-6.173,9.999,-9.919
-8.199,9.962,2.874
11.788,-9.999,4.876
11.775,-9.999,3.561
11.773,-9.999,2.902
6.140,-9.959,9.993
5.522,-9.979,9.987
7.358,-9.969,9.938
11.762,-9.404,-9.889
-8.200,9.925,2.319
-8.180,1.112,9.988
-8.200,9.952,1.748
4.332,-9.999,9.990
-8.151,-0.707,9.999
-8.156,-0.057,9.999
-8.165,-1.965,9.973
-8.182,-2.573,9.947
-8.176,9.982,-1.155
-8.200,9.970,-0.010
-8.200,9.974,0.584
11.800,-9.955,0.515
11.800,-9.966,-0.137
11.785,-9.971,1.704
2.998,-9.945,9.999
8.643,-9.932,-9.946
9.872,-9.999,-9.876
10.489,-9.999,-9.858
11.107,-9.999,-9.840
-8.199,9.886,-8.775
-8.199,8.619,-10.000
-8.132,9.309,-9.931
-8.162,9.999,-2.338
11.800,-9.980,-1.538
1.639,-9.908,9.999
11.710,-9.994,-6.370
11.799,-9.956,-7.957
-8.193,9.965,-6.942
-8.199,9.909,-8.273
-8.199,7.860,-9.936
-8.181,-3.862,9.960
11.800,-9.916,-2.853
6.384,-9.999,-9.940
7.479,-9.932,-9.957
-8.128,9.999,-5.534
-8.199,6.340,-9.894
-8.158,-5.826,9.999
-8.161,-5.185,10.000
-8.178,-7.224,9.895
-8.104,9.999,-4.292
-8.137,9.999,-3.631
-0.820,-9.978,9.996
0.364,-9.941,9.999
11.660,-9.999,-5.013
11.750,-9.925,-3.923
-8.176,3.821,-10.000
-8.182,4.995,-9.958
-8.181,-8.653,9.729
-8.163,-9.327,9.668
-1.956,-9.999,9.993
-2.583,-9.999,9.993
4.988,-9.958,-9.982
-3.735,-9.949,9.997
3.508,-9.958,-9.996
2.374,-9.999,-9.983
-8.196,1.933,-9.991
-8.192,2.582,-9.995
-8.200,0.697,-9.949
-8.200,0.109,-9.910
-7.542,-9.961,9.803
-8.171,-10.000,9.016
-4.888,-9.949,9.971
-6.227,-9.961,9.971
-8.182,-10.000,7.921
1.236,-9.999,-9.982
-8.200,-1.751,-9.950
-8.200,-1.114,-9.911
-8.183,-9.953,6.911
-0.015,-9.999,-9.993
-1.214,-9.994,-9.997
-1.792,-9.989,-9.998
-8.122,-3.136,-9.994
-8.200,-9.877,3.894
-8.199,-9.876,5.179
-8.199,-9.891,5.793
-8.060,-4.446,-10.000
-8.070,-5.593,-10.000
-3.644,-9.994,-9.969
-3.007,-9.989,-9.984
-8.200,-9.945,2.484
-8.200,-9.995,1.123
-4.960,-10.000,-9.950
-6.317,-9.999,-9.944
-8.131,-6.713,-9.982
-8.199,-7.807,-9.980
-7.558,-9.934,-9.971
-8.160,-9.118,-9.998
-8.200,-9.960,-0.079
-8.170,-9.962,-1.422
-8.199,-9.917,-7.516
-8.173,-9.907,-8.678
-8.147,-9.888,-9.339
-8.170,-9.943,-2.773
-8.199,-9.913,-6.427
-8.199,-9.918,-4.041
-8.199,-9.935,-5.282
-2.928,4.900,-19.000
-2.492,5.283,-19.000
-3.698,4.024,-19.000
-1.611,6.004,-18.972
-4.383,2.992,-19.000
0.495,6.782,-18.969
-0.598,6.473,-18.972
-5.036,0.666,-19.000
-4.860,1.860,-19.000
1.789,6.961,-18.959
-5.011,-0.621,-19.000
5.088,6.087,-18.958
3.819,6.575,-18.993
3.189,6.768,-18.987
-4.311,-3.131,-19.000
-3.979,-3.748,-19.000
-4.789,-1.910,-19.000
-3.121,-4.894,-19.000
6.157,5.448,-18.932
-2.023,-5.816,-18.917
7.877,3.049,-19.000
8.164,2.440,-19.000
7.255,4.140,-18.982
6.920,4.622,-18.965
8.555,1.321,-19.000
-0.737,-6.433,-18.917
1.802,-6.898,-18.953
0.610,-6.731,-19.000
8.553,-1.447,-19.000
8.670,0.022,-19.000
8.227,-2.666,-18.946
3.902,-6.527,-19.000
2.862,-6.866,-18.953
5.001,-6.033,-19.000
5.562,-5.753,-18.999
7.729,-3.629,-18.945
6.994,-4.526,-18.999
6.559,-4.999,-18.999
8.312,2.119,19.000
8.472,1.523,19.000
7.779,3.330,19.000
7.406,3.946,19.000
8.661,0.275,18.997
8.690,-0.378,18.994
6.418,5.033,19.000
8.024,-2.890,19.000
8.527,-1.590,18.995
3.890,6.516,19.000
5.102,5.903,19.000
7.327,-4.126,19.000
1.550,6.786,18.999
2.833,6.782,19.000
6.466,-5.008,18.999
5.613,-5.747,18.972
0.216,6.624,18.999
-0.380,6.507,19.000
-1.444,6.135,19.000
4.650,-6.275,18.972
3.597,-6.650,19.000
-2.512,5.402,19.000
0.497,-6.714,19.000
1.814,-6.789,19.000
2.473,-6.819,19.000
-3.533,4.441,19.000
-4.324,3.186,19.000
-4.916,1.692,18.994
-0.827,-6.394,19.000
-2.096,-5.681,18.999
-5.130,0.387,18.994
-4.235,-3.198,19.000
-3.523,-4.233,19.000
-3.112,-4.737,18.999
-4.732,-2.003,19.000
-5.026,-0.766,19.000
4.586,9.992,5.219
5.174,9.993,4.858
3.384,9.994,5.714
2.769,9.997,5.849
1.531,9.952,5.957
6.116,9.978,4.130
6.908,9.981,3.037
0.275,9.905,5.760
-0.849,9.941,5.344
7.532,9.942,1.661
7.543,9.997,-1.696
7.703,9.958,-0.376
7.710,9.921,0.318
-2.560,9.941,4.095
-1.756,9.988,4.804
7.028,9.991,-2.911
6.312,9.991,-3.942
-3.912,9.999,1.934
-3.286,9.941,3.166
5.473,9.990,-4.711
4.989,9.981,-5.036
-4.123,9.990,-0.746
-4.198,9.990,0.600
3.815,9.986,-5.642
0.659,10.000,-5.863
1.861,10.000,-5.946
2.493,9.999,-5.934
-3.805,9.988,-2.074
-2.429,9.998,-4.183
-3.192,9.988,-3.213
-0.384,9.970,-5.572
-1.443,9.968,-4.994
0.347,-6.789,-10.008
-0.216,-6.647,-10.017
1.598,-6.984,-10.000
-1.255,-6.278,-10.087
4.236,-6.530,-10.051
2.960,-6.897,-10.007
-3.119,-4.947,-10.085
-2.234,-5.690,-10.117
-3.832,-4.173,-10.043
6.274,-5.374,-10.047
5.319,-6.019,-10.091
-5.002,-1.861,-10.007
-4.471,-3.089,-10.007
7.752,-3.570,-10.033
7.417,-4.051,-10.022
7.081,-4.532,-10.011
8.348,-2.521,-10.022
-5.210,-0.117,-10.007
-5.217,-0.722,-10.004
8.707,-1.290,-10.000
-4.969,1.674,-10.004
-5.086,1.081,-10.008
8.638,1.179,-10.054
8.498,1.814,-10.051
8.792,-0.041,-10.028
-3.979,3.959,-10.016
-4.569,2.860,-10.016
8.040,3.032,-10.040
7.721,3.616,-10.031
-3.147,4.942,-10.017
6.085,5.467,-10.057
5.593,5.820,-10.067
6.989,4.657,-10.035
-2.185,5.727,-10.022
4.505,6.421,-10.079
-1.122,6.327,-10.005
0.175,6.786,-10.012
3.300,6.805,-10.045
2.077,6.945,-10.014
1.463,6.949,-10.019
11.773,5.737,1.515
11.800,5.232,2.945
11.772,6.029,0.112
11.761,4.387,4.127
11.799,5.612,-2.119
11.800,5.963,-1.056
11.761,3.360,4.940
11.781,2.403,5.487
11.792,5.051,-3.208
11.786,-0.052,5.976
11.781,1.234,5.845
11.732,4.345,-4.106
11.777,1.910,-5.607
11.754,1.330,-5.778
11.759,2.993,-5.116
11.719,3.496,-4.798
11.794,-2.849,5.225
11.789,-3.379,4.897
11.791,-1.763,5.693
11.782,-1.206,5.831
11.744,0.144,-5.936
11.757,-0.462,-5.923
11.791,-4.320,4.125
11.749,-3.056,-5.125
11.774,-3.550,-4.826
11.747,-1.815,-5.667
